currency,prod_veg,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
NAC,06193000,MT	139.37 	160.53 	216.59 	254.80 	256.20 	224.75 	234.06 	142.7 	193.55 	232.01 	277.15 	279.36 	256.58 	247.67 	226.85 	213.26 	235.27 	265.55 	260.06 	235.82 
NAC,06193000,NL	386.87 	411.67 	397.94 	380.79 	339.19 	346.09 	357.37 	294.21 	329.00 	340.00 	303.00 	348.00 	324.00 	437.00 	301.00 	311.00 	362.00 	316.00 	313.00 	267.25 
NAC,06193000,PT	273.23 	233.69 	259.29 	224.37 	213.28 	187.24 	217.08 	217.48 	213.18 	271.65 	289.64 	290.56 	270.80 	253.38 	252.34 	258.78 	230.44 	210.87 	181.67 	158.64 
NAC,06193000,RO	616.00 	606.00 	561.00 	454.00 	526.00 	514.00 	741 	604 	497.00 	464.00 	484.00 	356.00 	353.00 	330.00 	366.00 	345.79 	346.51 	262.06 	168.19 	135.78 
NAC,06193000,SI	376.73 	351.11 	388.18 	272.27 	338.87 	243.7 	294.99 	268.4 	196.49 	239.64 	197.54 	214.39 	190.44 	218.91 	233.12 	214.99 	262.20 	212.44 	194.17 	153.87 
NAC,06193000,UK	316.72 	258.90 	208.82 	283.09 	260.06 	241.04 	195.37 	190.33 	224.79 	226.35 	217.69 	209.53 	174.08 	157.87 	181.30 	172.39 	190.72 	206.25 	204.90 	168.95 
NAC,06193100,AT	274.91 	289.51 	268.00 	342.48 	278.40 	257.55 	279.22 	317.53 	276.96 	230.55 	263.48 	201.38 	190.35 	251.82 	210.64 	279.98 	250.92 	207.55 	176.45 	183.79 
NAC,06193100,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06193100,BG	191.09 	213.98 	175.41 	248.09 	293.00 	185.15 	170.49 	165.41 	147.75 	155.43 	130.62 	199.29 	156.68 	: 	: 	: 	: 	: 	: 	: 
NAC,06193100,DE	256.85 	232.28 	229.11 	228.10 	193.64 	186.70 	177.77 	187.94 	213.73 	192.43 	190.66 	182.34 	176.27 	148.44 	155.99 	184.76 	227.29 	216.92 	210.70 	149.45 
NAC,06193100,DK	2592.00 	2986.00 	2727.00 	2670.00 	2029.00 	1993.00 	2040.00 	1927.00 	2013.00 	1817.00 	2025.00 	2166.00 	2034.00 	1801.00 	2096.00 	1559.00 	1449.00 	1378.00 	1595.00 	1668.00 
NAC,06193100,EL	165.60 	156.34 	146.78 	120.15 	190.94 	143.81 	157.35 	194.86 	201.28 	185.65 	200.54 	177.24 	189.17 	181.58 	173.83 	153.92 	199.35 	214.94 	123.11 	133.07 
NAC,06193100,FI	513.52 	605.87 	572.38 	494.38 	431.82 	442.74 	356.14 	349.27 	357.52 	324.14 	352.22 	389.61 	357.50 	263.45 	267.94 	293.88 	377.80 	238.79 	171.40 	201.32 
NAC,06193100,HR	1445.44 	1276.92 	1438.23 	1329.17 	1166.21 	904.04 	1089 	1227 	787 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06193100,HU	72672.00 	58783.00 	65666.00 	48303.00 	59684.00 	43605.00 	50908.00 	61670 	40014.00 	50959.00 	53011.00 	53230.00 	26094.00 	45938.00 	38640.00 	33408.00 	36079.00 	: 	: 	: 
NAC,06193100,LT	357.56 	375.83 	336.38 	302.55 	252.04 	1038.37 	996.75 	946.32 	1009.16 	820.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06193100,PL	384.66 p	390.06 	477.33 	302.49 	250.95 	248.6 	254.21 	437.88 	384.71 	232.18 	135.37 	260.07 	293.09 	182.71 	112.52 	164.38 	457.14 	201.92 	95.93 	143.63 
NAC,06193100,RO	616.00 	606.00 	561.00 	454.00 	526.00 	514.00 	741 	604 	497.00 	464.00 	484.00 	356.00 	353.00 	330.00 	366.00 	345.79 	346.51 	262.06 	168.19 	135.78 
NAC,06193100,SE	3083.40 	2066.30 	2854.50 	2476.60 	2773.80 	2313.70 	2370 	2130 	2479 	2422.00 	2334.00 	2759.00 	1928.96 	1652.73 	1854.15 	2149.23 	2599.79 	1472.80 	2104.23 	1403.29 
NAC,06193100,SK	227.43 	194.09 	189.75 	196.71 	160.96 	153.16 	135.32 	133.53 	108.24 	119.03 	105.22 	123.95 	101.54 	86.07 	104.66 	82.06 	89.72 	112.56 	87.96 	93.18 
NAC,06193200,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06193200,HR	1712.86 	1353.89 	1613.97 	1414.29 	1185.96 	962.27 	1091 	1397 	1179 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06193200,HU	79247.00 	75611.00 	103491.00 	76606.00 	79155.00 	69211.00 	72822.00 	74797 	56223.00 	59247.00 	61631.00 	51787.00 	53273.00 	44260.00 	37833.00 	41278.00 	38243.00 	: 	: 	: 
NAC,06193200,LT	420.20 	438.20 	383.26 	391.08 	268.25 	974.60 	1024.99 	1051.28 	1061.54 	1046.68 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194110,AT	326.78 	365.16 	384.22 	372.16 	321.45 	309.08 	323.51 	383.78 	290.79 	270.41 	307.40 	287.90 	246.14 	238.85 	215.36 	237.36 	278.88 	232.68 	255.88 	239.38 
NAC,06194110,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194110,BG	233.93 	233.25 	190.42 	199.70 	186.30 	214.55 	123.9 	178.92 	181.78 	145.67 	138.07 	154.20 	161.52 	189.38 	101.13 	95.81 	95.13 	150.91 	90.65 	86.00 
NAC,06194110,CY	603.74 	697.10 	681.38 	700.80 	488.90 	500.60 	561.90 	506.70 	506.70 	641.50 	583.2 	582.1 	497.74 	565.67 	295.67 	: 	: 	: 	: 	: 
NAC,06194110,CZ	: 	: 	5500.00 	5200.00 	5250.00 	8000 	6600 	4548 	4000.00 	3854.80 	3500.00 	3200.00 	3300.00 	3500.00 	2994.60 	2900.00 	3000.00 	2300.00 	2212.70 	2276.20 
NAC,06194110,DE	405.61 	386.94 	452.38 	450.36 	341.15 	306.65 	313.99 	: 	: 	279.64 	237.54 	195.34 	144.69 	159.12 	202.79 	137.62 	192.25 	: 	: 	: 
NAC,06194110,EL	340.04 	323.56 	361.50 	307.34 	344.45 	332.37 	307.59 	339.31 	336.97 	298.79 	328.88 	290.48 	296.57 	257.94 	270.76 	243.93 	208.25 	199.66 	168.63 	159.33 
NAC,06194110,ES	: 	357.67 	316.89 	345.74 	320.25 	335.12 	345.87 	: 	208.77 	203.56 	214.29 	225.30 	220.04 	207.91 	192.24 	183.19 	206.55 	171.86 	168.60 	191.59 
NAC,06194110,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	172.64 	209.61 	220.92 	127.13 	136.28 	132.60 	140.25 	134.35 	168.96 	173.19 
NAC,06194110,HR	1355.56 	1517.43 	1546.66 	1462.76 	1900.13 	2014.08 	1953 	1186 	1387 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194110,HU	52927.00 	52895.00 	59061.00 	53968.00 	41682.00 	41298.00 	59122.00 	68166 	65284.00 	: c	54992.00 	58065.00 	27837.00 	26044.00 	22791.00 	16373.00 	19482.00 	70635.00 	67683.00 	60773.00 
NAC,06194110,IT	296.78 	319.60 	292.23 	313.72 	335.36 	329.16 	253.75 	290.75 	279.77 	261.01 	166.25 	183.00 	192.62 	148.08 	145.18 	137.50 	132.16 	151.32 	189.54 	153.00 
NAC,06194110,PT	272.73 	320.00 	287.50 	369.82 	326.44 	290.09 	268.46 	277.92 	264.06 	292.96 	312.75 	262.48 	212.56 	288.41 	208.41 	203.19 	181.40 	160.31 	181.96 	148.15 
NAC,06194110,RO	3072.00 	3580.00 	3472.00 	2808.00 	3680.00 	3216.00 	3316 	2512 	2900.00 	2020.00 	1808.00 	1872.00 	1724.00 	1628.00 	1256.00 	934.50 	1135.26 	1176.29 	857.13 	642.99 
NAC,06194110,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	50.62 	141.11 	95.86 	41.69 	48.00 	99.45 	174.90 	50.62 	95.96 
NAC,06194120,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194120,CY	330.29 	311.83 	332.50 	336.10 	290.30 	313.50 	340.80 	341.90 	100.00 	338.50 	343.9 	341.5 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194120,EL	299.27 	261.99 	293.34 	347.47 	403.21 	392.28 	311.95 	327.85 	339.83 	439.98 	430.86 	264.91 	263.84 	226.70 	209.46 	171.68 	165.63 	163.34 	135.46 	134.67 
NAC,06194120,ES	195.48 	165.31 	179.11 	248.08 	283.75 	89.40 	159.77 	: 	166.83 	143.57 	107.61 	137.58 	157.19 	192.02 	242.62 	150.14 	96.48 	95.39 	124.67 	125.10 
NAC,06194120,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	200.56 	189.20 	154.90 	198.89 	166.05 	136.65 	129.52 	128.12 	135.92 
NAC,06194120,HR	1828.39 	1599.66 	1901.02 	2175.08 	2775.26 	2405.95 	1543 	2123 	1415 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194120,HU	: 	: 	: 	: 	32964.00 	32097.00 	75117.00 	61940 	113073.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194120,IT	321.10 	343.60 	279.94 	338.29 	451.18 	391.3 	233.78 	226.37 	226.81 	198.15 	167.39 	175.33 	212.81 	211.25 	249.14 	193.69 	149.37 	143.53 	164.70 	162.24 
NAC,06194120,PT	250.00 	220.00 	185.00 	175.00 	182.50 	180.00 	165.00 	155.00 	155.00 	145.00 	142.35 	125.83 	156.87 	120.00 	160.50 	116.04 	97.66 	102.65 	95.63 	99.76 
NAC,06194130,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194130,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	360.00 	: 	: 	66.67 	117.58 	283.33 	316.67 
NAC,06194130,CY	98.59 	103.10 	102.55 	109.10 	116.50 	95.50 	101.00 	170.80 	188.60 	55.40 	95.8 	95.3 	45 	47 	42 	: 	: 	: 	: 	: 
NAC,06194130,EL	296.22 	274.62 	288.89 	288.58 	367.36 	308.33 	265.55 	214.18 	209.95 	199.17 	189.74 	232.26 	220.49 	209.34 	209.25 	190.93 	175.51 	162.17 	144.65 	140.00 
NAC,06194130,ES	133.16 	114.38 	146.23 	172.82 	185.48 	150.80 	149.42 	89.74 	68.79 	72.67 	61.63 	86.62 	88.74 	97.16 	145.00 	134.86 	91.93 	68.68 	67.16 	69.09 
NAC,06194130,HR	2033.33 	: 	: 	1501.64 	2136.01 	1271.38 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194130,HU	: 	: 	: 	: 	49750.00 	49616.00 	30196.00 	36850 	33714.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	55000.00 
NAC,06194130,IT	128.42 	130.39 	145.82 	156.59 	158.09 	129.69 	93.92 	83.75 	79.81 	78.11 	82.59 	83.90 	102.35 	157.30 	208.61 	171.52 	97.51 	80.58 	65.65 	55.54 
NAC,06194130,PT	71.89 	71.75 	80.65 	89.98 	101.56 	91.38 	82.07 	59.94 	48.94 	46.93 	48.75 	57.04 	63.47 	80.88 	92.72 	81.94 	70.17 	54.55 	47.28 	49.32 
NAC,06194140,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194140,EL	208.41 	207.51 	199.63 	195.25 	213.40 	213.62 	217.56 	185.8 	191.99 	174.05 	160.98 	200.00 	193.76 	188.18 	173.95 	171.69 	181.23 	181.91 	143.25 	108.13 
NAC,06194140,ES	: 	154.44 	147.25 	148.43 	143.48 	178.48 	171.09 	: 	153.28 	147.98 	153.58 	150.09 	145.45 	140.13 	122.66 	107.66 	105.85 	99.65 	90.42 	82.14 
NAC,06194140,HU	57708.00 	32761.00 	20663.00 	18849.00 	23120.00 	33141.00 	23439.00 	25140 	23661.00 	15200.00 	11901.00 	12149.00 	11870.00 	14079.00 	11539.00 	11956.00 	19887.00 	11449.00 	5970.00 	6850.00 
NAC,06194140,PT	256.48 	278.35 	208.85 	185.36 	147.39 	212.37 	171.60 	163.61 	143.40 	130.12 	109.75 	152.74 	144.84 	99.23 	119.02 	104.31 	103.42 	108.20 	94.55 	90.38 
NAC,06194140,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	176.73 	90.61 	98.17 	: 
NAC,06194200,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194200,CY	378.51 	530.23 	529.90 	508.00 	352.40 	414.20 	421.70 	412.80 	410.30 	616.00 	200 	200 	71.67 	52.14 	66.03 	: 	: 	: 	: 	: 
NAC,06194200,EL	183.91 	173.00 	227.45 	218.97 	223.08 	211.13 	198.08 	200.64 	208.65 	191.62 	199.30 	193.74 	204.38 	156.76 	143.37 	136.41 	125.06 	124.54 	119.05 	115.00 
NAC,06194200,HR	2945.57 	2500.00 	2754.14 	2166.14 	2818.38 	2201.78 	1812 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06194200,HU	: 	: 	: 	: 	: z	: z	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06199100,AT	281.38 	398.23 	325.73 	353.46 	352.23 	340.22 	304.13 	334.62 	270.40 	291.03 	245.09 	251.77 	219.81 	164.55 	241.53 	208.44 	201.40 	278.38 	177.03 	175.58 
NAC,06199100,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06199100,BG	64.62 	62.02 	48.70 	60.69 	64.66 	59.71 	66.68 	56.91 	60.61 	42.99 	48.78 	36.42 	88.32 	50.26 	58.44 	39.48 	46.64 	66.99 	51.16 	50.85 
NAC,06199100,CY	80.78 	117.73 	114.14 	110.90 	147.20 	109.80 	125.00 	166.70 	181.40 	201.80 	269.7 	270.8 	59.73 	82.64 	62.09 	: 	: 	: 	: 	: 
NAC,06199100,CZ	2377.00 	2194.00 	2472.00 	2765.00 	2223.00 	2192 	2284 	2412 	2014.30 	1988.40 	1458.40 	1918.20 	1615.50 	1396.30 	1902.30 	1340.10 	1544.50 	2244.90 	1874.50 	1359.10 
NAC,06199100,DE	202.07 	240.09 	285.07 	194.10 	246.39 	221.51 	270.02 	258.56 	182.25 	246.73 	136.64 	300.00 	105.69 	75.62 	135.54 	61.98 	176.80 	: 	: 	: 
NAC,06199100,EL	58.43 	67.01 	52.49 	53.02 	90.86 	77.43 	68.32 	56.26 	88.77 	71.36 	83.01 	63.76 	52.46 	60.79 	55.45 	57.73 	64.12 	37.16 	38.51 	35.31 
NAC,06199100,ES	61.50 	65.95 	74.25 	86.48 	80.08 	73.58 	80.05 	71.77 	74.58 	69.30 	57.35 	68.78 	67.11 	44.65 	67.44 	86.91 	81.27 	45.81 	41.57 	34.92 
NAC,06199100,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	81.05 	180.10 	133.92 	103.85 	91.55 	98.97 	139.48 	77.98 	133.62 	88.33 
NAC,06199100,HR	543.04 	958.00 	571.29 	487.02 	647.78 	601.78 	580 	539 	725 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06199100,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13977.00 	6838.00 	10200.00 	23247.00 	7748.00 	10890.00 
NAC,06199100,MT	129.39 	122.50 	105.75 	135.92 	142.08 	109.42 	111.63 	135.42 	63.96 	102.68 	: 	115.84 	116.83 	117.35 	115.74 	116.17 	160.73 	111.81 	163.34 	90.15 
NAC,06199100,PT	161.88 	160.75 	144.75 	186.80 	127.50 	127.88 	186.25 	121.72 	138.50 	217.00 	118.76 	119.22 	93.79 	75.04 	65.42 	: 	80.23 	69.12 	105.84 	56.48 
NAC,06199100,RO	434.00 	510.00 	400.00 	483.00 	481.00 	415.00 	420 	442 	454.00 	439.00 	360.00 	322.00 	331.00 	269.00 	315.00 	231.84 	220.35 	280.33 	160.90 	116.09 
NAC,06199100,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	63.55 	96.15 	95.12 	66.47 	138.05 	78.76 	90.04 	78.84 
NAC,06199100,SK	106.92 	95.94 	120.00 	118.27 	123.98 	126.53 	109.21 	88.41 	76.29 	85.52 	68.87 	49.13 	47.87 	37.58 	53.67 	45.01 	37.94 	65.79 	48.96 	36.41 
NAC,06199200,AT	: 	: 	: 	: 	562.30 	527.82 	570.45 	541.46 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06199200,BE	892.18 	870.97 	654.89 	806.20 	1233.23 	1019.7 	1247.79 	968.28 	1008.05 	904.54 	809.67 	1165.22 	460.65 	190.00 	280.00 	501.73 	: 	: 	: 	: 
NAC,06199200,BG	277.60 	260.01 	270.05 	355.71 	346.87 	323.58 	281.51 	256.19 	209.88 	283.26 	374.64 	371.50 	212.11 	143.94 	132.17 	126.46 	190.85 	145.62 	95.17 	185.08 
NAC,06199200,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	1988.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06199200,DE	676.48 	702.84 	726.16 	621.51 	600.03 	554.44 	558.02 	550.55 	593.24 	565.15 	467.01 	512.91 	479.56 	439.05 	359.67 	418.06 	496.81 	: 	: 	: 
NAC,06199200,DK	7480.00 	7122.00 	7244.00 	6757.00 	: 	: 	: 	: 	: 	: 	: 	: 	5635.00 	5635.00 	4377.00 	4314.00 	6112.00 	5098.00 	5604.00 	4865.00 
NAC,06199200,ES	: 	609.44 	646.97 	560.60 	477.82 	421.04 	379.71 	: 	440.47 	479.75 	421.50 	473.52 	373.25 	281.25 	201.67 	291.63 	420.00 	323.75 	300.51 	360.61 
NAC,06199200,HU	94583.00 	87018.00 	63672.00 	68968.00 	67351.00 	57948.00 	62034.00 	75101 	53341.00 	55177.00 	49999.00 	52565.00 	40728.00 	32799.00 	26885.00 	26977.00 	31435.00 	19885.00 	22267.00 	26710.00 
NAC,06199200,LT	1142.47 	1136.87 	297.47 	262.64 	438.77 	712.69 	1312.32 	2026.93 	2121.20 	2045.24 	538.80 	536.75 	485.82 	829.61 	568.49 	725.76 	788.15 	362.80 	439.10 	400.90 
NAC,06199200,LV	316.86 	247.60 	273.91 	252.37 	227.19 	233.92 	150.83 	189.22 	150.03 	73.43 	86.24 	147.84 	81 	165.29 	88.73 	76.54 	70.67 	53.52 	61.91 	67.13 
NAC,06199200,PL	651.54 p	283.59 	448.80 	532.68 	792.45 	477.31 	511.83 	292.35 	263.39 	377.71 	332.55 	417.86 	441.23 	246.44 	228.12 	163.37 	356.36 	330.67 	228.76 	282.44 
NAC,06199200,PT	677.90 	750.88 	770.26 	819.59 	848.85 	853.54 	906.56 	1082.31 	1016.86 	1077.28 	1121.10 	1272.10 	1140.47 	1167.21 	1182.70 	732.82 	495.23 	597.41 	177.94 	200.00 
NAC,06199200,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	550.55 	390.86 	280.39 	258.96 
NAC,06199200,UK	848.72 	742.05 	748.91 	740.68 	746.81 	666.07 	683.66 	687 	752 	790 	: 	731 	710 	656 	562 	714 	802 	653 	672 	671 
NAC,06199300,AT	300.16 	189.00 	144.71 	157.80 	357.88 	378.21 	345.92 	158.68 	174.18 	177.47 	169.80 	208.69 	142.21 	103.69 	109.40 	105.00 	96.58 	139.73 	131.97 	105.50 
NAC,06199300,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06199300,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25.00 	: 	45.00 	: 	: 	: 
NAC,06199300,CZ	758.00 	999.00 	1202.00 	1195.00 	1471.00 	1800 	1367 	1000 	1000.00 	950.00 	950.00 	840.00 	1160.00 	550.00 	1198.00 	1212.20 	1339.60 	1309.20 	2197.00 	4080.50 
NAC,06199300,DE	476.16 	339.71 	273.87 	252.30 	377.65 	361.18 	374.32 	374.30 	334.47 	361.56 	292.07 	108.91 	282.49 	70.19 	55.58 	67.78 	89.22 	: 	: 	: 
NAC,06199300,DK	: c	: c	86.00 	75.00 	75.00 	74.00 	213.00 	315.00 	: 	: 	: 	: 	695.00 	128.00 	125.00 	105.00 	220.00 	420.00 	2010.00 	1596.00 
NAC,06199300,FI	363.05 	324.82 	334.22 	283.93 	235.16 	220.76 	209.42 	202.1 	190.74 	188.14 	154.44 	156.74 	117.45 	81.73 	92.53 	: 	152.83 	201.96 	134.40 	134.55 
NAC,06199300,HU	29202.00 	13433.00 	16797.00 	14830.00 	16518.00 	14253.00 	18418.00 	38084 	17877.00 	38409.00 	12003.00 	19367.00 	11195.00 	4754.00 	19495.00 	3172.00 	10370.00 	13199.00 	25383.00 	29080.00 
NAC,06199300,LT	: 	145.41 	309.44 	178.33 	134.58 	285.79 	959.11 	757.87 	1091.30 	640.45 	178.26 	287.79 	324.15 	278.91 	89.55 	253.99 	105.83 	125.40 	179.50 	152.00 
NAC,06199300,LV	193.07 	244.37 	104.93 	74.58 	108.53 	83.49 	60.98 	61.56 	144.64 	54.44 	75.4 	70.15 	48.22 	50.73 	39.35 	: 	: 	: 	: 	: 
NAC,06199300,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	208.85 	131.85 	120.15 	: 
NAC,06199300,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	63.60 	47.90 	33.03 	41.92 	60.48 	85.14 	99.38 	109.44 	99.91 
NAC,06199300,UK	515.27 	688.40 	667.73 	599.89 	491.47 	597.31 	402.56 	627.41 	588.79 	499.33 	610.41 	518.19 	374.80 	367.25 	292.33 	342.51 	400.09 	302.43 	246.08 	381.17 
NAC,06210000,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06210000,CY	20.97 	20.19 	24.90 	18.60 	21.60 	35.40 	32.20 	33.90 	35.70 	47.30 	61.2 	58.2 	26.88 	26.56 	18.73 	: 	: 	: 	: 	: 
NAC,06210000,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	950.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06210000,EL	36.07 	34.56 	34.55 	27.33 	30.47 	27.39 	29.23 	28.01 	29.43 	22.92 	21.99 	21.87 	18.97 	18.92 	21.36 	22.06 	17.22 	16.96 	15.19 	12.36 
NAC,06210000,ES	16.38 	23.20 	25.19 	26.47 	18.56 	16.21 	18.55 	17.16 	19.86 	24.75 	18.92 	23.15 	17.51 	17.47 	23.06 	21.75 	19.50 	20.29 	19.91 	15.52 
NAC,06210000,HR	572.15 	319.24 	260.94 	325.07 	296.35 	337.14 	: 	327 	300 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06210000,HU	: 	: 	: 	: 	: z	: z	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06210000,IT	66.90 	61.64 	53.80 	51.23 	49.81 	45.25 	48.02 	43.65 	43.61 	39.11 	40.23 	30.68 	33.92 	32.03 	30.97 	31.08 	28.58 	28.10 	23.90 	21.99 
NAC,06210000,MT	99.35 	76.84 	67.66 	61.60 	54.47 	57.22 	74.13 	65.41 	52.86 	73.77 	73.00 	51.12 	66.78 	68.15 	48.86 	56.50 	74.07 	60.89 	54.62 	61.97 
NAC,06210000,PT	50.84 	54.32 	50.10 	51.83 	40.19 	29.81 	36.60 	29.49 	32.24 	41.19 	31.93 	41.58 	38.58 	33.80 	35.92 	38.76 	33.11 	33.03 	46.66 	23.58 
NAC,06220000,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06220000,CY	30.49 	30.93 	34.66 	29.80 	50.70 	30.80 	27.30 	23.70 	24.50 	26.30 	32.2 	36.1 	47.78 	38.37 	18.73 	: 	: 	: 	: 	: 
NAC,06220000,EL	48.19 	43.23 	46.61 	39.28 	41.79 	41.1 	46.76 	48.21 	46.21 	43.90 	45.16 	49.74 	43.25 	38.92 	41.52 	48.20 	39.96 	37.23 	33.76 	30.43 
NAC,06220000,ES	30.84 	26.18 	27.92 	23.64 	27.87 	27.13 	25.38 	21.87 	24.06 	57.52 	28.83 	25.63 	22.25 	19.89 	25.08 	25.51 	26.66 	27.18 	28.53 	30.02 
NAC,06220000,HR	231.03 	199.27 	346.39 	172.96 	284.20 	169.25 	242 	320 	330 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06220000,HU	: 	: 	: 	: 	: z	: z	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06220000,MT	133.97 	126.14 	117.76 	110.99 	94.38 	107.89 	109.31 	98.04 	99.80 	99.69 	98.29 	93.11 	101.17 	94.52 	71.18 	79.66 	123.46 	97.83 	97.20 	91.04 
NAC,06220000,PT	83.76 	84.96 	82.17 	80.41 	61.56 	62.44 	63.56 	52.69 	63.26 	58.37 	55.73 	53.58 	49.55 	39.66 	49.36 	43.63 	43.36 	39.29 	59.89 	31.67 
NAC,06230000,BE	: 	: 	: 	: 	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06230000,CY	30.88 	29.41 	29.16 	27.50 	22.90 	29.20 	30.80 	34.20 	33.10 	41.60 	48.8 	45.2 	28.87 	22.63 	18.73 	: 	: 	: 	: 	: 
NAC,06230000,EL	48.55 	51.79 	58.08 	56.55 	50.78 	41.56 	47.32 	45.65 	45.79 	49.36 	70.05 	80.90 	38.80 	35.15 	41.96 	36.08 	27.95 	27.10 	19.97 	20.87 
NAC,06230000,ES	34.91 	50.45 	45.05 	65.62 	53.09 	35.31 	33.05 	23.36 	16.44 	29.90 	19.87 	48.09 	27.67 	13.81 	25.89 	21.29 	25.24 	23.39 	23.67 	23.16 
NAC,06230000,HR	986.75 	831.89 	570.62 	752.32 	651.58 	673.3 	555 	536 	522 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06230000,HU	: 	: 	: 	: 	: z	: z	: z	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAC,06230000,IT	87.94 	64.30 	51.22 	55.57 	46.06 	50.81 	65.25 	60.17 	52.66 	59.32 	55.23 	62.04 	43.82 	38.40 	41.88 	39.01 	32.90 	30.31 	28.56 	28.92 
NAC,06230000,MT	66.87 	102.82 	80.46 	71.59 	76.91 	51.19 	52.44 	57.32 	38.35 	38.49 	: 	44.32 	39.62 	44.57 	26.78 	43.14 	70.25 	58.22 	63.30 	59.86 
NAC,06230000,PT	73.86 	81.37 	84.68 	72.49 	55.48 	57.60 	55.09 	47.13 	38.66 	48.40 	42.02 	43.02 	37.06 	34.30 	42.48 	42.00 	42.72 	30.68 	41.95 	32.02 
